id,object_id,object_name,date,trip_type,polarity,Headline,label,Snippet,review_id,not_optimized_title,Year,Category,value,,,0.1,impressions
80742,11,George Washington University,2012-07-01,College Sophomore,positive,"Convenient Location, Transport, and Unique Features",13.4,"they often have their own pools, gyms, and rooftops",4414,Unique Features and Views,2012,aesthetics,1,,,,
80744,11,George Washington University,2023-01-01,Junior,very negative,Privacy and Security Concerns,3.8,there was an issue with a man looking into the women's restroom from outside at one of the halls,2626,Privacy and Security Concerns,2023,sexual,-1,,,,
80745,11,George Washington University,2012-07-01,College Junior,very positive,"Educational Quality, Opportunities, and Diverse Experiences",14.2,great education,4410,Praise for Educational Quality,2012,value & values,1,,,,
80752,11,George Washington University,2012-05-01,College Freshman,very positive,Opportunities for Political and World Affairs Enthusiasts,14.2,if you have a passion for politics or world affairs then gw is the perfect place,4468,Opportunities for Political and World Affairs Enthusiasts,2012,value & values,1,,,,
80760,11,George Washington University,2011-10-01,College Sophomore,very positive,"Campus Facilities, Technology, and Resources",14.2,students have access to cutting-edge facilities and technologies,4613,Access to Advanced Facilities and Technology,2011,value & values,1,,,,
80762,11,George Washington University,2021-06-01,Sophomore,very positive,Faculty Expertise and Academic Staff Recognition,14.2,they have great staff in the engineering department who love their jobs and teaching,2704,Exceptional Academic Staff and Engaging Professors,2021,value & values,1,,,,
80763,11,George Washington University,2021-04-01,Senior,very positive,Faculty Expertise and Academic Staff Recognition,14.2,although some of gw's language and history profs are truly exceptional,2717,Exceptional Academic Staff and Engaging Professors,2021,value & values,1,,,,
80753,11,George Washington University,2012-05-01,College Freshman,very positive,Opportunities for Political and World Affairs Enthusiasts,14.2,"guest speakers like robert gibbs, karl rove, israeli ambassador",4468,Opportunities for Political and World Affairs Enthusiasts,2012,value & values,1,,,,
80761,11,George Washington University,2012-05-01,College Sophomore,very positive,Unspecified Negative Comment,14.2,you can smell them throughout the whole city,4472,Unspecified Negative Comment,2012,value & values,1,,,,
80754,11,George Washington University,2012-02-01,College Junior,very positive,Financial Aid Satisfaction,14.2,gwu makes a great effort in giving you as much financial aid as possible,4513,Financial Aid Satisfaction,2012,value & values,1,,,,
80755,11,George Washington University,2012-02-01,College Sophomore,very positive,Financial Aid Satisfaction,14.2,financial aid worked out very well for me,4519,Financial Aid Satisfaction,2012,value & values,1,,,,
80776,11,George Washington University,2018-08-01,Sophomore,very positive,Faculty Expertise and Academic Staff Recognition,14.2,professors that i've had so far have been very knowledgeable in their area of study and care about teaching the students everything they know,2863,Exceptional Academic Staff and Engaging Professors,2018,value & values,1,,,,
80777,11,George Washington University,2018-08-01,Senior,very positive,Faculty Expertise and Academic Staff Recognition,14.2,great profs,2865,Exceptional Academic Staff and Engaging Professors,2018,value & values,1,,,,
80778,11,George Washington University,2018-08-01,Junior,very positive,Faculty Expertise and Academic Staff Recognition,14.2,"some profs are really great, passionate, and involved",2869,Exceptional Academic Staff and Engaging Professors,2018,value & values,1,,,,
80779,11,George Washington University,2018-07-01,Graduate Student,very positive,Faculty Expertise and Academic Staff Recognition,14.2,school has the facilities and profs to follow that up,2870,Exceptional Academic Staff and Engaging Professors,2018,value & values,1,,,,
80780,11,George Washington University,2018-03-01,Freshman,very positive,Faculty Expertise and Academic Staff Recognition,14.2,all of the profsessors are amazing,2889,Exceptional Academic Staff and Engaging Professors,2018,value & values,1,,,,
80781,11,George Washington University,2018-03-01,Junior,very positive,Faculty Expertise and Academic Staff Recognition,14.2,climate for academic success is driven with help from faculty who genuinely care about the students and love to teach,2894,Exceptional Academic Staff and Engaging Professors,2018,value & values,1,,,,
80782,11,George Washington University,2018-02-01,Junior,very positive,Faculty Expertise and Academic Staff Recognition,14.2,professors are great,2898,Exceptional Academic Staff and Engaging Professors,2018,value & values,1,,,,
80783,11,George Washington University,2017-11-01,Junior,very positive,Faculty Expertise and Academic Staff Recognition,14.2,"moreover, it has an excellent international affairs program at the elliott school of international affairs with a variety of excellent profsessors and courses",2918,Exceptional Academic Staff and Engaging Professors,2017,value & values,1,,,,
80804,11,George Washington University,2021-04-01,Freshman,very positive,"Student Life, Growth, and Campus Engagement",14.2,students are clearly passionate about what they study,2720,Passionate and Engaged Student Body,2021,value & values,1,,,,
80805,11,George Washington University,2019-11-01,Freshman,very positive,"Student Life, Growth, and Campus Engagement",14.2,students are very passionate,2797,Passionate and Engaged Student Body,2019,value & values,1,,,,
80806,11,George Washington University,2017-07-01,Sophomore,very positive,"Student Life, Growth, and Campus Engagement",14.2,"its students are not only engaged, but eager to join the real world and make a difference",2931,Passionate and Engaged Student Body,2017,value & values,1,,,,
80807,11,George Washington University,2020-06-01,Sophomore,very positive,"Student Life, Growth, and Campus Engagement",14.2,love the atmosphere,2762,Positive Campus Culture and Atmosphere,2020,value & values,1,,,,
80808,11,George Washington University,2020-04-01,Freshman,very positive,"Student Life, Growth, and Campus Engagement",14.2,i like the culture here,2780,Positive Campus Culture and Atmosphere,2020,value & values,1,,,,
80809,11,George Washington University,2014-05-01,College Freshman,very positive,"Student Life, Growth, and Campus Engagement",14.2,"i love the atmosphere of d.c., specifically around gw",3542,Positive Campus Culture and Atmosphere,2014,value & values,1,,,,
80815,11,George Washington University,2020-03-01,Freshman,very positive,"Financial Support, Aid, and Scholarships",14.2,students that were sent home got a nightly refund of the housing,2784,Financial Considerations and Support,2020,value & values,1,,,,
80816,11,George Washington University,2020-03-01,Freshman,very positive,"Financial Support, Aid, and Scholarships",14.2,federal work study students were compensated by the school until the rest of the semester,2784,Financial Considerations and Support,2020,value & values,1,,,,
80817,11,George Washington University,2019-01-01,Freshman,very positive,"Financial Support, Aid, and Scholarships",14.2,they have countless resources to help from mental health to funding your own social change project,2843,Financial Considerations and Support,2019,value & values,1,,,,
80818,11,George Washington University,2017-11-01,Niche User,very positive,"Financial Support, Aid, and Scholarships",14.2,they also value students who volunteer,2919,Financial Considerations and Support,2017,value & values,1,,,,
80819,11,George Washington University,2011-09-01,College Sophomore,very positive,"Campus Facilities, Technology, and Resources",14.2,they spend a lot of money on keeping the buildings running with the latest technology,4632,Technological Advancements and Resources,2011,value & values,1,,,,
80820,11,George Washington University,2019-05-01,Sophomore,very positive,"Campus Facilities, Technology, and Resources",14.2,university allowed me to not only leave my bubble,2818,Technological Advancements and Resources,2019,value & values,1,,,,
80843,11,George Washington University,2013-01-01,College Freshman,very positive,"Diversity, Inclusivity, and Cultural Engagement",14.2,almost all religions and races are represented and respected,4259,Diversity and Inclusivity,2013,value & values,1,,,,
80838,11,George Washington University,2011-03-01,College Sophomore,very positive,"Diversity, Inclusivity, and Cultural Engagement",14.2,international student population is one of the highest in the nation,4678,Diversity and Inclusivity,2011,value & values,1,,,,
80839,11,George Washington University,2013-10-01,College Senior,very positive,"Diversity, Inclusivity, and Cultural Engagement",14.2,it is fair to say gw has carried out a niche in terms of the rich dignity of its student body,3999,Diversity and Inclusivity,2013,value & values,1,,,,
80840,11,George Washington University,2010-12-01,College Sophomore,very positive,"Diversity, Inclusivity, and Cultural Engagement",14.2,"if you're looking for dignity, gw is a wonderful place to really experience dignity and how beautiful the mixing of cultures is",4713,Diversity and Inclusivity,2010,value & values,1,,,,
80841,11,George Washington University,2012-12-01,College Freshman,very positive,"Diversity, Inclusivity, and Cultural Engagement",14.2,people come from all over the world to gw which is awesome,4291,Diversity and Inclusivity,2012,value & values,1,,,,
80842,11,George Washington University,2013-01-01,College Freshman,very positive,"Diversity, Inclusivity, and Cultural Engagement",14.2,"if you're gay, you're gonna love it here",4259,Diversity and Inclusivity,2013,value & values,1,,,,
80844,11,George Washington University,2011-02-01,College Freshman,very positive,"Financial Support, Aid, and Scholarships",14.2,they give great financial aid,4683,Generous Financial Aid and Scholarships,2011,value & values,1,,,,
80845,11,George Washington University,2013-11-01,College Freshman,very positive,"Financial Support, Aid, and Scholarships",14.2,can get lots of financial aid,3925,Generous Financial Aid and Scholarships,2013,value & values,1,,,,
80846,11,George Washington University,2013-11-01,College Freshman,very positive,"Financial Support, Aid, and Scholarships",14.2,"i am in the litter category and am fortunately enough to receive $44,000 of aid money- $35,000 of it grants",3932,Generous Financial Aid and Scholarships,2013,value & values,1,,,,
80847,11,George Washington University,2013-07-01,College Sophomore,very positive,"Financial Support, Aid, and Scholarships",14.2,i received a lot of financial aid,4049,Generous Financial Aid and Scholarships,2013,value & values,1,,,,
80858,11,George Washington University,2013-10-01,College Senior,very positive,"Campus Facilities, Technology, and Services",14.2,university has made huge strides when it comes to its library facilities,4000,Campus Facilities and Technology,2013,value & values,1,,,,
