id,object_id,object_name,travel_date,trip_type,polarity,Headline,raw_title,label,Snippet from review,review_id,label and value,Category,value,label_with_polarity,,0.1,impression 1
953,6,Avani+ Palm View Dubai Hotel & Suites,2023-04,FRIENDS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Return and Recommend,0.2,further success to you and your entire team,4483,impression 2 ,impression ,0,V POS,,0.2,
954,6,Avani+ Palm View Dubai Hotel & Suites,2023-04,FRIENDS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Return and Recommend,0.2,hello from russia! see you soon,4483,impression 2 ,impression ,0,V POS,,0.2,
955,6,Avani+ Palm View Dubai Hotel & Suites,2023-04,COUPLES,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Return and Recommend,0.2,"if i return to dubai, then only this hotel",4491,impression 2 ,impression ,0,V POS,,0.2,
956,6,Avani+ Palm View Dubai Hotel & Suites,2023-04,COUPLES,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Return and Recommend,0.2,i recommend,4491,impression 2 ,impression ,0,V POS,,0.2,
957,6,Avani+ Palm View Dubai Hotel & Suites,2023-04,NONE,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Feedback and Anticipation,0.2,we will come back to this hotel,4492,impression 2 ,impression ,0,V POS,,0.2,
958,6,Avani+ Palm View Dubai Hotel & Suites,2023-03,BUSINESS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Feedback and Anticipation,0.2,look forward to staying here again,4520,impression 2 ,impression ,0,V POS,,0.2,
959,6,Avani+ Palm View Dubai Hotel & Suites,2023-03,NONE,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Feedback and Anticipation,0.2,will certainly stay again,4535,impression 2 ,impression ,0,V POS,,0.2,
960,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,BUSINESS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Feedback and Anticipation,0.2,perfect location for our meetings at media city,4545,impression 2 ,impression ,0,V POS,,0.2,
961,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,COUPLES,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Feedback and Anticipation,0.2,can't wait to come back!!,4554,impression 2 ,impression ,0,V POS,,0.2,
962,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,FRIENDS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Feedback and Anticipation,0.2,highly recommend for future stays,4555,impression 2 ,impression ,0,V POS,,0.2,
963,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,BUSINESS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Feedback and Anticipation,0.2,will definitely stay every time i come to dubai,4556,impression 2 ,impression ,0,V POS,,0.2,
964,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,FAMILY,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Feedback and Anticipation,0.2,would any day recommend a stay here,4557,impression 2 ,impression ,0,V POS,,0.2,
965,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,BUSINESS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Feedback and Anticipation,0.2,i wholeheartedly recommend the hotel to everyone,4558,impression 2 ,impression ,0,V POS,,0.2,
966,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,COUPLES,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Feedback and Anticipation,0.2,we recommend this hotel,4565,impression 2 ,impression ,0,V POS,,0.2,
967,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,BUSINESS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Feedback and Anticipation,0.2,recommended for both travelers and long term tenants,4579,impression 2 ,impression ,0,V POS,,0.2,
968,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,BUSINESS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Feedback and Anticipation,0.2,highly recommded,4579,impression 2 ,impression ,0,V POS,,0.2,
969,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,COUPLES,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Feedback and Anticipation,0.2,we will come back to stay in avani again,4582,impression 2 ,impression ,0,V POS,,0.2,
970,6,Avani+ Palm View Dubai Hotel & Suites,2023-01,NONE,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Feedback and Anticipation,0.2,im happy from her thank you,4598,impression 2 ,impression ,0,V POS,,0.2,
971,6,Avani+ Palm View Dubai Hotel & Suites,2023-01,BUSINESS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Feedback and Anticipation,0.2,i would recommend you staying at the avani,4601,impression 2 ,impression ,0,V POS,,0.2,
972,6,Avani+ Palm View Dubai Hotel & Suites,2023-01,BUSINESS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Feedback and Anticipation,0.2,i’ll return back next time,4605,impression 2 ,impression ,0,V POS,,0.2,
973,6,Avani+ Palm View Dubai Hotel & Suites,2023-01,BUSINESS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Feedback and Anticipation,0.2,would like to come back and stay again,4609,impression 2 ,impression ,0,V POS,,0.2,
974,6,Avani+ Palm View Dubai Hotel & Suites,2022-12,FAMILY,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Feedback and Anticipation,0.2,we will definitely stay again,4611,impression 2 ,impression ,0,V POS,,0.2,
975,6,Avani+ Palm View Dubai Hotel & Suites,2022-12,NONE,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Feedback and Anticipation,0.2,next time i wll visit again with my family,4616,impression 2 ,impression ,0,V POS,,0.2,
976,6,Avani+ Palm View Dubai Hotel & Suites,2023-01,FRIENDS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Feedback and Anticipation,0.2,will definitely visit again,4622,impression 2 ,impression ,0,V POS,,0.2,
1119,6,Avani+ Palm View Dubai Hotel & Suites,2022-03,FAMILY,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Experience with Future Plans,0.2,i’m happy to be back again,4880,impression 2 ,impression ,0,V POS,,0.2,
1120,6,Avani+ Palm View Dubai Hotel & Suites,2022-02,FAMILY,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Experience with Future Plans,0.2,will come again,4908,impression 2 ,impression ,0,V POS,,0.2,
1121,6,Avani+ Palm View Dubai Hotel & Suites,2022-03,BUSINESS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Experience with Future Plans,0.2,we will for sure come next time,4910,impression 2 ,impression ,0,V POS,,0.2,
1122,6,Avani+ Palm View Dubai Hotel & Suites,2022-02,FAMILY,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Experience with Future Plans,0.2,i will always book avani,4912,impression 2 ,impression ,0,V POS,,0.2,
1123,6,Avani+ Palm View Dubai Hotel & Suites,2022-02,BUSINESS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Positive Experience with Future Plans,0.2,will extand my appartment for another month,4913,impression 2 ,impression ,0,V POS,,0.2,
986,6,Avani+ Palm View Dubai Hotel & Suites,2022-12,BUSINESS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,most recommend hotel while enjoying your vacation in dubai,4629,impression 2 ,impression ,0,V POS,,0.2,
987,6,Avani+ Palm View Dubai Hotel & Suites,2022-12,FRIENDS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,will definitely comback,4630,impression 2 ,impression ,0,V POS,,0.2,
988,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,SOLO,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,i would recommend this to solo as well as other travelers also,4631,impression 2 ,impression ,0,V POS,,0.2,
989,6,Avani+ Palm View Dubai Hotel & Suites,2022-09,NONE,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,will definitely come again,4637,impression 2 ,impression ,0,V POS,,0.2,
990,6,Avani+ Palm View Dubai Hotel & Suites,2022-12,FAMILY,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,sure will stay again once back in dubai,4638,impression 2 ,impression ,0,V POS,,0.2,
991,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,FAMILY,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,would recommend any day,4639,impression 2 ,impression ,0,V POS,,0.5,
992,6,Avani+ Palm View Dubai Hotel & Suites,2022-12,NONE,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,we’re looking forward to it,4644,impression 2 ,impression ,0,V POS,,0.5,
993,6,Avani+ Palm View Dubai Hotel & Suites,2022-12,NONE,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,waiting for our next stay,4644,impression 2 ,impression ,0,V POS,,0.5,
994,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,FRIENDS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,we recommend it,4701,impression 2 ,impression ,0,V POS,,0.5,
995,6,Avani+ Palm View Dubai Hotel & Suites,2022-01,BUSINESS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,definitely recommend visiting avani,4648,impression 2 ,impression ,0,V POS,,0.5,
996,6,Avani+ Palm View Dubai Hotel & Suites,2022-12,BUSINESS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,i will stay there again,4649,impression 2 ,impression ,0,V POS,,0.5,
997,6,Avani+ Palm View Dubai Hotel & Suites,2022-12,COUPLES,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,i will definitely come back again,4652,impression 2 ,impression ,0,V POS,,0.5,
998,6,Avani+ Palm View Dubai Hotel & Suites,2022-12,FRIENDS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,my go to in dubai,4655,impression 2 ,impression ,0,V POS,,0.5,
999,6,Avani+ Palm View Dubai Hotel & Suites,2022-11,COUPLES,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,i would for sure visit here again,4657,impression 2 ,impression ,0,V POS,,0.5,
1000,6,Avani+ Palm View Dubai Hotel & Suites,2022-11,COUPLES,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,would recommend to all my friends,4657,impression 2 ,impression ,0,V POS,,0.5,
1001,6,Avani+ Palm View Dubai Hotel & Suites,2022-11,FRIENDS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,by the way i will definitely choose this hotel again for my next trip to dubai,4659,impression 2 ,impression ,0,V POS,,0.5,
1002,6,Avani+ Palm View Dubai Hotel & Suites,2022-11,FAMILY,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,definitely coming again 💯,4662,impression 2 ,impression ,0,V POS,,0.5,
1003,6,Avani+ Palm View Dubai Hotel & Suites,2022-11,NONE,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,i would strongly recommend them,4663,impression 2 ,impression ,0,V POS,,0.5,
1004,6,Avani+ Palm View Dubai Hotel & Suites,2022-11,NONE,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,with a great pleasure we’ll spend our next vacation in avani,4665,impression 2 ,impression ,0,V POS,,0.5,
1005,6,Avani+ Palm View Dubai Hotel & Suites,2022-11,COUPLES,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,i advise you to come here in this hotel,4666,impression 2 ,impression ,0,V POS,,0.5,
1190,6,Avani+ Palm View Dubai Hotel & Suites,2021-06,FAMILY,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,i definitely recommend this hotel,5033,impression 2 ,impression ,0,V POS,,0.5,
1191,6,Avani+ Palm View Dubai Hotel & Suites,2021-07,BUSINESS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,hope to see you all again some day for my next holiday,5034,impression 2 ,impression ,0,V POS,,0.5,
1192,6,Avani+ Palm View Dubai Hotel & Suites,2021-07,FAMILY,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,we will definitely return and will recommend to others as well,5039,impression 2 ,impression ,0,V POS,,0.5,
1193,6,Avani+ Palm View Dubai Hotel & Suites,2021-06,FRIENDS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,i hope every ine come and enjoy this amazing hotel,5040,impression 2 ,impression ,0,V POS,,0.5,
1194,6,Avani+ Palm View Dubai Hotel & Suites,2021-07,BUSINESS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,i will always come back with pleasure,5041,impression 2 ,impression ,0,V POS,,0.5,
1195,6,Avani+ Palm View Dubai Hotel & Suites,2021-05,FAMILY,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,hoping to visit again,5042,impression 2 ,impression ,0,V POS,,0.5,
1196,6,Avani+ Palm View Dubai Hotel & Suites,2021-05,FRIENDS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,will be back very soon,5044,impression 2 ,impression ,0,V POS,,0.5,
1197,6,Avani+ Palm View Dubai Hotel & Suites,2021-06,FAMILY,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,definitely will ise these guys regularly,5047,impression 2 ,impression ,0,V POS,,0.5,
1198,6,Avani+ Palm View Dubai Hotel & Suites,2021-05,FAMILY,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,will definitely recommended this to my friends,5050,impression 2 ,impression ,0,V POS,,0.5,
1199,6,Avani+ Palm View Dubai Hotel & Suites,2021-06,NONE,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,see you again on my next trip to dubai,5051,impression 2 ,impression ,0,V POS,,0.5,
1200,6,Avani+ Palm View Dubai Hotel & Suites,2021-05,FRIENDS,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,highly recommend,5053,impression 2 ,impression ,0,V POS,,0.5,
1201,6,Avani+ Palm View Dubai Hotel & Suites,2021-05,NONE,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,plan to stay here for my future trips to dubai,5060,impression 2 ,impression ,0,V POS,,0.5,
1202,6,Avani+ Palm View Dubai Hotel & Suites,2021-05,FAMILY,very positive,"Comprehensive Recommendations, Intentions, and Satisfaction",Intent to Revisit and Recommend,0.2,we will keep coming back,5065,impression 2 ,impression ,0,V POS,,0.5,
